"ORDER_ID","PLANTPRODCUST_ID","PORTCARRIER_ID","MONTH_NUM","MONTH_NAME","QUARTER","YEAR","ORDER_DATE"
1447279015,4189,7426,6,"Jun",2,2018,14-JUN-18
1447302865,4190,7426,5,"May",2,2018,18-MAY-18
1447299180,4190,7426,10,"Oct",4,2018,07-OCT-18
1447351798,4190,7426,9,"Sep",3,2018,10-SEP-18
1447300854,4190,7426,2,"Feb",1,2018,25-FEB-18
1447304368,4190,7426,4,"Apr",2,2018,04-APR-18
1447366020,4190,7426,10,"Oct",4,2018,23-OCT-18
1447321878,4191,7426,4,"Apr",2,2018,12-APR-18
1447384426,4192,7426,6,"Jun",2,2018,21-JUN-18
1447365953,4193,7426,6,"Jun",2,2018,19-JUN-18
1447304504,4193,7426,3,"Mar",1,2018,22-MAR-18
1447348314,4193,7426,10,"Oct",4,2018,22-OCT-18
1447373184,4193,7426,5,"May",2,2018,30-MAY-18
1447365956,4193,7426,9,"Sep",3,2018,26-SEP-18
1447373183,4193,7426,11,"Nov",4,2018,07-NOV-18
1447348313,4193,7426,5,"May",2,2018,12-MAY-18
1447334859,4193,7426,2,"Feb",1,2018,12-FEB-18
1447388156,4193,7426,3,"Mar",1,2018,15-MAR-18
1447304503,4193,7426,2,"Feb",1,2018,03-FEB-18
1447365955,4193,7426,12,"Dec",4,2018,29-DEC-18
1447373182,4193,7426,10,"Oct",4,2018,30-OCT-18
1447348312,4193,7426,7,"Jul",3,2018,26-JUL-18
1447334858,4193,7426,4,"Apr",2,2018,21-APR-18
1447365954,4193,7426,4,"Apr",2,2018,28-APR-18
1447348311,4193,7426,4,"Apr",2,2018,08-APR-18
1447373181,4193,7426,3,"Mar",1,2018,26-MAR-18
1447388155,4193,7426,5,"May",2,2018,04-MAY-18
1447388154,4193,7426,12,"Dec",4,2018,07-DEC-18
1447348315,4193,7426,12,"Dec",4,2018,09-DEC-18
1447365957,4193,7426,5,"May",2,2018,09-MAY-18
1447330516,4194,7426,10,"Oct",4,2018,10-OCT-18
1447327241,4195,7426,8,"Aug",3,2018,19-AUG-18
1447339222,4195,7426,1,"Jan",1,2018,05-JAN-18
1447288500,4195,7426,12,"Dec",4,2018,23-DEC-18
1447288503,4195,7426,7,"Jul",3,2018,28-JUL-18
1447360755,4195,7426,10,"Oct",4,2018,23-OCT-18
1447282656,4195,7426,6,"Jun",2,2018,06-JUN-18
1447339225,4195,7426,8,"Aug",3,2018,22-AUG-18
1447327240,4195,7426,5,"May",2,2018,01-MAY-18
1447339221,4195,7426,7,"Jul",3,2018,22-JUL-18
1447360784,4195,7426,7,"Jul",3,2018,11-JUL-18
1447339220,4195,7426,7,"Jul",3,2018,17-JUL-18
1447339224,4195,7426,10,"Oct",4,2018,11-OCT-18
1447360775,4195,7426,10,"Oct",4,2018,29-OCT-18
1447327239,4195,7426,3,"Mar",1,2018,29-MAR-18
1447288502,4195,7426,8,"Aug",3,2018,16-AUG-18
1447214231,4195,7426,2,"Feb",1,2018,06-FEB-18
1447288505,4195,7426,11,"Nov",4,2018,11-NOV-18
1447282653,4195,7426,3,"Mar",1,2018,11-MAR-18
1447214237,4195,7426,12,"Dec",4,2018,16-DEC-18
1447288507,4195,7426,12,"Dec",4,2018,31-DEC-18
1447282657,4195,7426,8,"Aug",3,2018,05-AUG-18
1447327242,4195,7426,11,"Nov",4,2018,10-NOV-18
1447288504,4195,7426,6,"Jun",2,2018,02-JUN-18
1447339226,4195,7426,4,"Apr",2,2018,28-APR-18
1447214238,4195,7426,3,"Mar",1,2018,13-MAR-18
1447288508,4195,7426,10,"Oct",4,2018,07-OCT-18
1447288501,4195,7426,1,"Jan",1,2018,18-JAN-18
1447214236,4195,7426,7,"Jul",3,2018,22-JUL-18
1447360750,4195,7426,8,"Aug",3,2018,03-AUG-18
1447339223,4195,7426,2,"Feb",1,2018,26-FEB-18
1447282658,4195,7426,9,"Sep",3,2018,01-SEP-18
1447360743,4196,7426,11,"Nov",4,2018,17-NOV-18
1447308857,4196,7426,7,"Jul",3,2018,09-JUL-18
1447308861,4196,7426,3,"Mar",1,2018,02-MAR-18
1447308858,4196,7426,1,"Jan",1,2018,27-JAN-18
1447308856,4196,7426,5,"May",2,2018,24-MAY-18
1447308860,4196,7426,8,"Aug",3,2018,02-AUG-18
1447308859,4196,7426,10,"Oct",4,2018,04-OCT-18
1447200758,4197,7426,10,"Oct",4,2018,05-OCT-18
1447381349,4197,7426,5,"May",2,2018,18-MAY-18
1447200756,4197,7426,11,"Nov",4,2018,15-NOV-18
1447381353,4197,7426,10,"Oct",4,2018,01-OCT-18
1447282660,4197,7426,6,"Jun",2,2018,29-JUN-18
1447327246,4197,7426,4,"Apr",2,2018,16-APR-18
1447381356,4197,7426,8,"Aug",3,2018,19-AUG-18
1447327253,4197,7426,11,"Nov",4,2018,07-NOV-18
1447327250,4197,7426,12,"Dec",4,2018,06-DEC-18
1447327257,4197,7426,12,"Dec",4,2018,31-DEC-18
1447282659,4197,7426,8,"Aug",3,2018,10-AUG-18
1447381348,4197,7426,4,"Apr",2,2018,23-APR-18
1447200755,4197,7426,9,"Sep",3,2018,01-SEP-18
1447327245,4197,7426,9,"Sep",3,2018,15-SEP-18
1447327258,4197,7426,2,"Feb",1,2018,04-FEB-18
1447381352,4197,7426,12,"Dec",4,2018,25-DEC-18
1447327256,4197,7426,2,"Feb",1,2018,19-FEB-18
1447308848,4197,7426,4,"Apr",2,2018,24-APR-18
1447327249,4197,7426,11,"Nov",4,2018,13-NOV-18
1447327255,4197,7426,1,"Jan",1,2018,14-JAN-18
1447308851,4197,7426,12,"Dec",4,2018,09-DEC-18
1447381347,4197,7426,12,"Dec",4,2018,11-DEC-18
1447381355,4197,7426,2,"Feb",1,2018,12-FEB-18
1447327244,4197,7426,5,"May",2,2018,21-MAY-18
1447381351,4197,7426,11,"Nov",4,2018,15-NOV-18
1447327252,4197,7426,7,"Jul",3,2018,30-JUL-18
1447327248,4197,7426,8,"Aug",3,2018,13-AUG-18
1447381354,4197,7426,8,"Aug",3,2018,11-AUG-18
1447308850,4197,7426,10,"Oct",4,2018,03-OCT-18
1447327243,4197,7426,8,"Aug",3,2018,05-AUG-18
1447200757,4197,7426,5,"May",2,2018,09-MAY-18
1447381350,4197,7426,10,"Oct",4,2018,04-OCT-18
1447327254,4197,7426,5,"May",2,2018,07-MAY-18
1447327247,4197,7426,2,"Feb",1,2018,04-FEB-18
1447327251,4197,7426,12,"Dec",4,2018,22-DEC-18
1447282654,4197,7426,12,"Dec",4,2018,16-DEC-18
1447308849,4197,7426,8,"Aug",3,2018,08-AUG-18
1447356165,4198,7426,2,"Feb",1,2018,14-FEB-18
1447288499,4198,7426,6,"Jun",2,2018,27-JUN-18
1447282652,4198,7426,12,"Dec",4,2018,25-DEC-18
1447295792,4198,7426,6,"Jun",2,2018,13-JUN-18
1447214230,4198,7426,6,"Jun",2,2018,18-JUN-18
1447327238,4198,7426,3,"Mar",1,2018,21-MAR-18
1447236173,4199,7426,4,"Apr",2,2018,25-APR-18
1447236169,4199,7426,8,"Aug",3,2018,22-AUG-18
1447282665,4199,7426,6,"Jun",2,2018,21-JUN-18
1447327260,4199,7426,11,"Nov",4,2018,01-NOV-18
1447236167,4199,7426,4,"Apr",2,2018,15-APR-18
1447334886,4199,7426,12,"Dec",4,2018,26-DEC-18
1447214232,4199,7426,6,"Jun",2,2018,16-JUN-18
1447334862,4199,7426,4,"Apr",2,2018,12-APR-18
1447334861,4199,7426,7,"Jul",3,2018,16-JUL-18
1447308853,4199,7426,7,"Jul",3,2018,18-JUL-18
1447214242,4199,7426,7,"Jul",3,2018,11-JUL-18
1447236175,4199,7426,4,"Apr",2,2018,14-APR-18
1447236168,4199,7426,4,"Apr",2,2018,29-APR-18
1447334865,4199,7426,7,"Jul",3,2018,03-JUL-18
1447236172,4199,7426,6,"Jun",2,2018,01-JUN-18
1447236166,4199,7426,12,"Dec",4,2018,19-DEC-18
1447327259,4199,7426,9,"Sep",3,2018,08-SEP-18
1447288536,4199,7426,4,"Apr",2,2018,08-APR-18
1447214239,4199,7426,6,"Jun",2,2018,16-JUN-18
1447282664,4199,7426,3,"Mar",1,2018,06-MAR-18
1447288578,4199,7426,7,"Jul",3,2018,09-JUL-18
1447327262,4199,7426,12,"Dec",4,2018,28-DEC-18
1447334878,4199,7426,7,"Jul",3,2018,12-JUL-18
1447236171,4199,7426,6,"Jun",2,2018,18-JUN-18
1447308852,4199,7426,3,"Mar",1,2018,15-MAR-18
1447214240,4199,7426,9,"Sep",3,2018,12-SEP-18
1447334864,4199,7426,10,"Oct",4,2018,07-OCT-18
1447288535,4199,7426,9,"Sep",3,2018,01-SEP-18
1447334880,4199,7426,1,"Jan",1,2018,02-JAN-18
1447308855,4199,7426,4,"Apr",2,2018,19-APR-18
1447282663,4199,7426,11,"Nov",4,2018,09-NOV-18
1447334868,4199,7426,5,"May",2,2018,08-MAY-18
1447334867,4199,7426,3,"Mar",1,2018,07-MAR-18
1447334887,4199,7426,5,"May",2,2018,14-MAY-18
1447236170,4199,7426,12,"Dec",4,2018,30-DEC-18
1447282655,4199,7426,3,"Mar",1,2018,02-MAR-18
1447334863,4199,7426,8,"Aug",3,2018,29-AUG-18
1447327261,4199,7426,1,"Jan",1,2018,19-JAN-18
1447282662,4199,7426,10,"Oct",4,2018,10-OCT-18
1447334866,4199,7426,11,"Nov",4,2018,26-NOV-18
1447288537,4199,7426,4,"Apr",2,2018,23-APR-18
1447236174,4199,7426,5,"May",2,2018,21-MAY-18
1447282661,4199,7426,9,"Sep",3,2018,24-SEP-18
1447308854,4199,7426,2,"Feb",1,2018,23-FEB-18
1447330518,3907,7426,10,"Oct",4,2018,20-OCT-18
1447187807,3908,7426,9,"Sep",3,2018,06-SEP-18
1447187806,3908,7426,6,"Jun",2,2018,02-JUN-18
1447214228,3908,7426,11,"Nov",4,2018,13-NOV-18
1447282650,3908,7426,10,"Oct",4,2018,12-OCT-18
1447288533,3908,7426,5,"May",2,2018,19-MAY-18
1447339219,3909,7426,5,"May",2,2018,15-MAY-18
1447214229,3909,7426,2,"Feb",1,2018,05-FEB-18
1447282651,3909,7426,5,"May",2,2018,11-MAY-18
1447356164,3909,7426,4,"Apr",2,2018,28-APR-18
1447388153,3909,7426,12,"Dec",4,2018,27-DEC-18
1447301482,3909,7426,6,"Jun",2,2018,18-JUN-18
1447327237,3909,7426,1,"Jan",1,2018,02-JAN-18
1447288534,3909,7426,1,"Jan",1,2018,30-JAN-18
1447194703,3909,7426,4,"Apr",2,2018,23-APR-18
1447282666,3910,7426,11,"Nov",4,2018,13-NOV-18
1447388157,3911,7426,10,"Oct",4,2018,24-OCT-18
1447282667,3911,7426,6,"Jun",2,2018,27-JUN-18
1447219839,3912,7426,4,"Apr",2,2018,22-APR-18
1447327265,3913,7426,2,"Feb",1,2018,11-FEB-18
1447167623,3913,7426,2,"Feb",1,2018,27-FEB-18
1447327264,3913,7426,4,"Apr",2,2018,23-APR-18
1447327263,3913,7426,6,"Jun",2,2018,27-JUN-18
1447167624,3913,7426,7,"Jul",3,2018,25-JUL-18
1447327266,3913,7426,6,"Jun",2,2018,20-JUN-18
1447339227,3914,7426,10,"Oct",4,2018,14-OCT-18
1447339229,3914,7426,10,"Oct",4,2018,21-OCT-18
1447339228,3914,7426,2,"Feb",1,2018,12-FEB-18
1447339231,3914,7426,11,"Nov",4,2018,28-NOV-18
1447214233,3914,7426,4,"Apr",2,2018,20-APR-18
1447214241,3914,7426,3,"Mar",1,2018,25-MAR-18
1447339230,3914,7426,7,"Jul",3,2018,14-JUL-18
1447388152,3915,7426,12,"Dec",4,2018,27-DEC-18
1447282649,3915,7426,5,"May",2,2018,01-MAY-18
1447308840,3916,7426,6,"Jun",2,2018,03-JUN-18
1447327236,3916,7426,5,"May",2,2018,03-MAY-18
1447214235,3916,7426,5,"May",2,2018,01-MAY-18
1447308843,3916,7426,11,"Nov",4,2018,01-NOV-18
1447214227,3916,7426,12,"Dec",4,2018,06-DEC-18
1447327235,3916,7426,6,"Jun",2,2018,30-JUN-18
1447308842,3916,7426,9,"Sep",3,2018,17-SEP-18
1447214234,3916,7426,1,"Jan",1,2018,18-JAN-18
1447327234,3916,7426,10,"Oct",4,2018,03-OCT-18
1447308841,3916,7426,12,"Dec",4,2018,25-DEC-18
1447308845,3917,7426,10,"Oct",4,2018,12-OCT-18
1447288524,3917,7426,4,"Apr",2,2018,22-APR-18
1447308844,3917,7426,1,"Jan",1,2018,16-JAN-18
1447288511,3917,7426,1,"Jan",1,2018,17-JAN-18
1447308847,3917,7426,2,"Feb",1,2018,06-FEB-18
1447288516,3917,7426,6,"Jun",2,2018,25-JUN-18
1447308846,3917,7426,12,"Dec",4,2018,23-DEC-18
1447168422,3918,7426,1,"Jan",1,2018,12-JAN-18
1447356162,3919,7426,6,"Jun",2,2018,15-JUN-18
1447187804,3919,7426,1,"Jan",1,2018,04-JAN-18
1447295791,3919,7426,12,"Dec",4,2018,09-DEC-18
1447339217,3919,7426,7,"Jul",3,2018,19-JUL-18
1447187803,3919,7426,6,"Jun",2,2018,21-JUN-18
1447339218,3919,7426,8,"Aug",3,2018,23-AUG-18
1447295790,3919,7426,10,"Oct",4,2018,11-OCT-18
1447295789,3919,7426,1,"Jan",1,2018,29-JAN-18
1447187802,3919,7426,7,"Jul",3,2018,19-JUL-18
1447356163,3919,7426,2,"Feb",1,2018,12-FEB-18
1447187799,3919,7426,5,"May",2,2018,12-MAY-18
1447295788,3919,7426,11,"Nov",4,2018,09-NOV-18
1447187801,3919,7426,12,"Dec",4,2018,11-DEC-18
1447356194,3920,7426,2,"Feb",1,2018,01-FEB-18
1447208342,3921,7426,4,"Apr",2,2018,29-APR-18
1447200254,3922,7426,6,"Jun",2,2018,15-JUN-18
1447211351,3922,7426,6,"Jun",2,2018,29-JUN-18
1447191373,3922,7426,11,"Nov",4,2018,10-NOV-18
1447208340,3923,7426,3,"Mar",1,2018,13-MAR-18
1447208341,3924,7426,2,"Feb",1,2018,24-FEB-18
1447164800,3925,7426,3,"Mar",1,2018,03-MAR-18
1447262027,3925,7426,8,"Aug",3,2018,18-AUG-18
1447336147,3925,7426,11,"Nov",4,2018,21-NOV-18
1447336186,3925,7426,3,"Mar",1,2018,03-MAR-18
1447399702,3925,7426,9,"Sep",3,2018,24-SEP-18
1447336149,3925,7426,4,"Apr",2,2018,28-APR-18
1447399706,3925,7426,2,"Feb",1,2018,17-FEB-18
1447167523,3925,7426,4,"Apr",2,2018,29-APR-18
1447343637,3925,7426,6,"Jun",2,2018,25-JUN-18
1447261853,3925,7426,1,"Jan",1,2018,26-JAN-18
1447383114,3926,7426,9,"Sep",3,2018,23-SEP-18
1447257482,3926,7426,5,"May",2,2018,19-MAY-18
1447156745,3927,7426,10,"Oct",4,2018,26-OCT-18
1447170841,3964,7426,11,"Nov",4,2018,22-NOV-18
1447163977,3964,7426,9,"Sep",3,2018,04-SEP-18
1447288321,3964,7426,1,"Jan",1,2018,26-JAN-18
1447304372,3964,7426,12,"Dec",4,2018,30-DEC-18
1447385493,3964,7426,9,"Sep",3,2018,22-SEP-18
1447202690,3964,7426,6,"Jun",2,2018,05-JUN-18
1447211488,3964,7426,1,"Jan",1,2018,18-JAN-18
1447191299,3964,7426,6,"Jun",2,2018,09-JUN-18
1447187890,3964,7426,3,"Mar",1,2018,01-MAR-18
1447229521,3964,7426,8,"Aug",3,2018,31-AUG-18
1447262390,3964,7426,1,"Jan",1,2018,26-JAN-18
1447221846,3964,7426,11,"Nov",4,2018,15-NOV-18
1447364452,3964,7426,12,"Dec",4,2018,25-DEC-18
1447145769,3964,7426,11,"Nov",4,2018,21-NOV-18
1447246606,3964,7426,7,"Jul",3,2018,14-JUL-18
1447207541,3964,7426,4,"Apr",2,2018,03-APR-18
1447232395,3964,7426,4,"Apr",2,2018,07-APR-18
1447308360,3964,7426,4,"Apr",2,2018,04-APR-18
1447292069,3964,7426,5,"May",2,2018,30-MAY-18
1447203027,3964,7426,8,"Aug",3,2018,16-AUG-18
1447147838,3964,7426,5,"May",2,2018,10-MAY-18
1447225279,3964,7426,7,"Jul",3,2018,17-JUL-18
1447386866,3964,7426,12,"Dec",4,2018,06-DEC-18
1447284628,3964,7426,7,"Jul",3,2018,16-JUL-18
1447407053,3964,7426,7,"Jul",3,2018,10-JUL-18
1447322719,3964,7426,12,"Dec",4,2018,20-DEC-18
1447181237,3964,7426,10,"Oct",4,2018,31-OCT-18
1447355455,3928,7426,4,"Apr",2,2018,30-APR-18
1447250466,3928,7426,2,"Feb",1,2018,05-FEB-18
1447364448,3928,7426,5,"May",2,2018,02-MAY-18
1447284617,3928,7426,9,"Sep",3,2018,17-SEP-18
1447407051,3928,7426,7,"Jul",3,2018,14-JUL-18
1447262386,3928,7426,3,"Mar",1,2018,25-MAR-18
1447299062,3928,7426,7,"Jul",3,2018,03-JUL-18
1447288319,3928,7426,4,"Apr",2,2018,20-APR-18
1447351800,3928,7426,9,"Sep",3,2018,21-SEP-18
1447203023,3928,7426,8,"Aug",3,2018,25-AUG-18
1447273263,3928,7426,8,"Aug",3,2018,21-AUG-18
1447334703,3928,7426,11,"Nov",4,2018,01-NOV-18
1447312020,3928,7426,7,"Jul",3,2018,06-JUL-18
1447202691,3928,7426,9,"Sep",3,2018,03-SEP-18
1447342389,3928,7426,7,"Jul",3,2018,17-JUL-18
1447386863,3928,7426,7,"Jul",3,2018,20-JUL-18
1447319055,3928,7426,4,"Apr",2,2018,09-APR-18
1447385488,3928,7426,11,"Nov",4,2018,20-NOV-18
1447254367,3928,7426,3,"Mar",1,2018,24-MAR-18
1447377054,3928,7426,2,"Feb",1,2018,22-FEB-18
1447372975,3928,7426,3,"Mar",1,2018,07-MAR-18
1447221837,3928,7426,12,"Dec",4,2018,28-DEC-18
1447280066,3928,7426,5,"May",2,2018,16-MAY-18
1447229516,3928,7426,2,"Feb",1,2018,02-FEB-18
1447282077,3928,7426,1,"Jan",1,2018,26-JAN-18
1447394305,3928,7426,3,"Mar",1,2018,24-MAR-18
1447299064,3929,7426,8,"Aug",3,2018,01-AUG-18
1447304367,3929,7426,1,"Jan",1,2018,08-JAN-18
1447151666,3929,7426,9,"Sep",3,2018,26-SEP-18
1447155222,3929,7426,9,"Sep",3,2018,02-SEP-18
1447221838,3929,7426,10,"Oct",4,2018,30-OCT-18
1447299182,3929,7426,7,"Jul",3,2018,06-JUL-18
1447326106,3929,7426,7,"Jul",3,2018,23-JUL-18
1447181236,3929,7426,3,"Mar",1,2018,21-MAR-18
1447288320,3929,7426,10,"Oct",4,2018,02-OCT-18
1447282078,3929,7426,11,"Nov",4,2018,15-NOV-18
1447329588,3929,7426,6,"Jun",2,2018,04-JUN-18
1447163843,3929,7426,9,"Sep",3,2018,17-SEP-18
1447273264,3929,7426,6,"Jun",2,2018,17-JUN-18
1447163973,3929,7426,9,"Sep",3,2018,07-SEP-18
1447372973,3929,7426,8,"Aug",3,2018,06-AUG-18
1447222992,3929,7426,5,"May",2,2018,19-MAY-18
1447232384,3929,7426,4,"Apr",2,2018,12-APR-18
1447407395,3929,7426,4,"Apr",2,2018,01-APR-18
1447322716,3929,7426,3,"Mar",1,2018,10-MAR-18
1447167254,3929,7426,4,"Apr",2,2018,02-APR-18
1447320212,3929,7426,9,"Sep",3,2018,17-SEP-18
1447284618,3929,7426,9,"Sep",3,2018,12-SEP-18
1447279013,3929,7426,11,"Nov",4,2018,14-NOV-18
1447243915,3929,7426,1,"Jan",1,2018,16-JAN-18
1447246442,3929,7426,6,"Jun",2,2018,03-JUN-18
1447274826,3929,7426,11,"Nov",4,2018,11-NOV-18
1447225277,3929,7426,7,"Jul",3,2018,27-JUL-18
1447229517,3929,7426,3,"Mar",1,2018,06-MAR-18
1447250467,3929,7426,9,"Sep",3,2018,04-SEP-18
1447173871,3929,7426,11,"Nov",4,2018,16-NOV-18
1447182260,3929,7426,7,"Jul",3,2018,31-JUL-18
1447258859,3929,7426,6,"Jun",2,2018,13-JUN-18
1447312018,3930,7426,9,"Sep",3,2018,30-SEP-18
1447194633,3930,7426,3,"Mar",1,2018,04-MAR-18
1447147910,3930,7426,9,"Sep",3,2018,07-SEP-18
1447206413,3930,7426,9,"Sep",3,2018,25-SEP-18
1447163842,3930,7426,8,"Aug",3,2018,22-AUG-18
1447292033,3930,7426,6,"Jun",2,2018,06-JUN-18
1447384427,3930,7426,6,"Jun",2,2018,11-JUN-18
1447163972,3930,7426,3,"Mar",1,2018,14-MAR-18
1447407050,3930,7426,8,"Aug",3,2018,10-AUG-18
1447187885,3930,7426,11,"Nov",4,2018,06-NOV-18
1447170839,3930,7426,12,"Dec",4,2018,06-DEC-18
1447236401,3930,7426,3,"Mar",1,2018,21-MAR-18
1447389295,3930,7426,8,"Aug",3,2018,05-AUG-18
1447232387,3930,7426,11,"Nov",4,2018,26-NOV-18
1447351799,3930,7426,10,"Oct",4,2018,14-OCT-18
1447319051,3930,7426,7,"Jul",3,2018,15-JUL-18
1447182259,3930,7426,3,"Mar",1,2018,02-MAR-18
1447191296,3930,7426,2,"Feb",1,2018,10-FEB-18
1447202686,3930,7426,7,"Jul",3,2018,19-JUL-18
1447407394,3930,7426,9,"Sep",3,2018,16-SEP-18
1447372974,3930,7426,10,"Oct",4,2018,20-OCT-18
1447207542,3930,7426,1,"Jan",1,2018,20-JAN-18
1447394304,3930,7426,6,"Jun",2,2018,02-JUN-18
1447404682,3930,7426,4,"Apr",2,2018,13-APR-18
1447364447,3930,7426,12,"Dec",4,2018,22-DEC-18
1447308356,3930,7426,5,"May",2,2018,11-MAY-18
1447202849,3930,7426,3,"Mar",1,2018,28-MAR-18
1447377052,3931,7426,11,"Nov",4,2018,25-NOV-18
1447319054,3931,7426,3,"Mar",1,2018,06-MAR-18
1447299069,3931,7426,6,"Jun",2,2018,20-JUN-18
1447203028,3931,7426,5,"May",2,2018,24-MAY-18
1447351886,3931,7426,10,"Oct",4,2018,03-OCT-18
1447182265,3931,7426,2,"Feb",1,2018,28-FEB-18
1447280070,3931,7426,1,"Jan",1,2018,03-JAN-18
1447372979,3931,7426,10,"Oct",4,2018,24-OCT-18
1447155224,3931,7426,11,"Nov",4,2018,20-NOV-18
1447194636,3931,7426,4,"Apr",2,2018,23-APR-18
1447187891,3931,7426,4,"Apr",2,2018,21-APR-18
1447312024,3931,7426,2,"Feb",1,2018,10-FEB-18
1447394310,3931,7426,1,"Jan",1,2018,06-JAN-18
1447308361,3931,7426,10,"Oct",4,2018,18-OCT-18
1447181238,3931,7426,12,"Dec",4,2018,05-DEC-18
1447163978,3931,7426,9,"Sep",3,2018,02-SEP-18
1447211489,3931,7426,5,"May",2,2018,14-MAY-18
1447246607,3931,7426,7,"Jul",3,2018,06-JUL-18
1447385494,3931,7426,8,"Aug",3,2018,10-AUG-18
1447229522,3931,7426,3,"Mar",1,2018,28-MAR-18
1447364453,3931,7426,12,"Dec",4,2018,11-DEC-18
1447151668,3931,7426,1,"Jan",1,2018,29-JAN-18
1447191300,3931,7426,10,"Oct",4,2018,26-OCT-18
1447221847,3931,7426,1,"Jan",1,2018,08-JAN-18
1447184070,3931,7426,2,"Feb",1,2018,15-FEB-18
1447206418,3931,7426,1,"Jan",1,2018,29-JAN-18
1447232396,3931,7426,1,"Jan",1,2018,23-JAN-18
1447292070,3931,7426,3,"Mar",1,2018,12-MAR-18
1447173873,3931,7426,9,"Sep",3,2018,26-SEP-18
1447222997,3931,7426,10,"Oct",4,2018,13-OCT-18
1447320215,3931,7426,9,"Sep",3,2018,18-SEP-18
1447258889,3931,7426,12,"Dec",4,2018,21-DEC-18
1447279017,3931,7426,9,"Sep",3,2018,17-SEP-18
1447284629,3931,7426,1,"Jan",1,2018,23-JAN-18
1447369420,3931,7426,8,"Aug",3,2018,29-AUG-18
1447385487,3932,7426,5,"May",2,2018,13-MAY-18
1447312017,3932,7426,4,"Apr",2,2018,03-APR-18
1447304365,3932,7426,7,"Jul",3,2018,29-JUL-18
1447300853,3932,7426,7,"Jul",3,2018,07-JUL-18
1447377048,3932,7426,9,"Sep",3,2018,30-SEP-18
1447232383,3932,7426,11,"Nov",4,2018,22-NOV-18
1447394303,3932,7426,8,"Aug",3,2018,13-AUG-18
1447308355,3932,7426,5,"May",2,2018,26-MAY-18
1447407393,3932,7426,7,"Jul",3,2018,06-JUL-18
1447292032,3932,7426,6,"Jun",2,2018,03-JUN-18
1447351802,3932,7426,3,"Mar",1,2018,18-MAR-18
1447274825,3932,7426,8,"Aug",3,2018,20-AUG-18
1447322797,3932,7426,11,"Nov",4,2018,01-NOV-18
1447384420,3932,7426,10,"Oct",4,2018,29-OCT-18
1447258883,3932,7426,2,"Feb",1,2018,16-FEB-18
1447322798,3932,7426,3,"Mar",1,2018,06-MAR-18
1447236399,3932,7426,1,"Jan",1,2018,30-JAN-18
1447222990,3932,7426,10,"Oct",4,2018,22-OCT-18
1447347900,3932,7426,11,"Nov",4,2018,19-NOV-18
1447288318,3932,7426,8,"Aug",3,2018,25-AUG-18
1447221836,3932,7426,11,"Nov",4,2018,21-NOV-18
1447280065,3932,7426,7,"Jul",3,2018,19-JUL-18
1447372972,3932,7426,11,"Nov",4,2018,09-NOV-18
1447282076,3932,7426,12,"Dec",4,2018,02-DEC-18
1447232385,3933,7426,2,"Feb",1,2018,05-FEB-18
1447377055,4121,7426,9,"Sep",3,2018,19-SEP-18
1447299065,4121,7426,9,"Sep",3,2018,07-SEP-18
1447151667,4121,7426,4,"Apr",2,2018,13-APR-18
1447244615,4121,7426,3,"Mar",1,2018,13-MAR-18
1447274831,4123,7426,1,"Jan",1,2018,08-JAN-18
1447229523,4123,7426,4,"Apr",2,2018,15-APR-18
1447366021,4123,7426,11,"Nov",4,2018,17-NOV-18
1447165543,4123,7426,12,"Dec",4,2018,04-DEC-18
1447408991,4123,7426,2,"Feb",1,2018,02-FEB-18
1447203025,4123,7426,5,"May",2,2018,27-MAY-18
1447222994,4123,7426,4,"Apr",2,2018,21-APR-18
1447340938,4123,7426,6,"Jun",2,2018,08-JUN-18
1447262389,4123,7426,3,"Mar",1,2018,03-MAR-18
1447181240,4123,7426,12,"Dec",4,2018,09-DEC-18
1447408950,4123,7426,11,"Nov",4,2018,30-NOV-18
1447408979,4123,7426,5,"May",2,2018,26-MAY-18
1447206415,4123,7426,1,"Jan",1,2018,18-JAN-18
1447351883,4123,7426,1,"Jan",1,2018,20-JAN-18
1447304373,4123,7426,12,"Dec",4,2018,28-DEC-18
1447300857,4123,7426,8,"Aug",3,2018,12-AUG-18
1447299070,4123,7426,8,"Aug",3,2018,16-AUG-18
1447187888,4123,7426,5,"May",2,2018,07-MAY-18
1447182262,4123,7426,7,"Jul",3,2018,12-JUL-18
1447284626,4123,7426,5,"May",2,2018,12-MAY-18
1447170843,4123,7426,1,"Jan",1,2018,31-JAN-18
1447149769,4123,7426,6,"Jun",2,2018,11-JUN-18
1447385490,4123,7426,11,"Nov",4,2018,25-NOV-18
1447329590,4123,7426,6,"Jun",2,2018,03-JUN-18
1447410494,4123,7426,10,"Oct",4,2018,06-OCT-18
1447156871,4123,7426,4,"Apr",2,2018,12-APR-18
1447194634,4123,7426,2,"Feb",1,2018,08-FEB-18
1447211487,4123,7426,11,"Nov",4,2018,18-NOV-18
1447363164,4123,7426,8,"Aug",3,2018,12-AUG-18
1447207539,4123,7426,6,"Jun",2,2018,04-JUN-18
1447372978,4123,7426,11,"Nov",4,2018,02-NOV-18
1447243917,4123,7426,5,"May",2,2018,18-MAY-18
1447149772,4123,7426,8,"Aug",3,2018,27-AUG-18
1447221842,4123,7426,12,"Dec",4,2018,06-DEC-18
1447299185,4123,7426,4,"Apr",2,2018,25-APR-18
1447347898,4123,7426,3,"Mar",1,2018,29-MAR-18
