ORDER_ID,ORDER_DATE,PLANTPRODCUST_ID,PORTCARRIER_ID,MONTH_NUM,MONTH_NAME,QUARTER,YEAR
1447342391,3/27/18,4184,7433,3,Mar,1,2018
1447384428,11/9/18,4184,7433,11,Nov,4,2018
1447221954,6/5/18,3912,7433,6,Jun,2,2018
1447197308,12/28/18,3913,7433,12,Dec,4,2018
1447321283,1/18/18,3914,7433,1,Jan,1,2018
1447387444,10/3/18,3915,7433,10,Oct,4,2018
1447342392,3/4/18,3916,7433,3,Mar,1,2018
1447181239,12/15/18,3916,7433,12,Dec,4,2018
1447145771,12/22/18,3916,7433,12,Dec,4,2018
1447258890,9/16/18,3916,7433,9,Sep,3,2018
1447326107,3/20/18,3916,7433,3,Mar,1,2018
1447326504,11/10/18,3917,7433,11,Nov,4,2018
1447320216,12/20/18,3917,7433,12,Dec,4,2018
1447326111,1/29/18,3917,7433,1,Jan,1,2018
1447321879,8/29/18,3917,7433,8,Aug,3,2018
1447341039,4/21/18,3917,7433,4,Apr,2,2018
1447340935,2/5/18,3918,7433,2,Feb,1,2018
1447166819,3/24/18,3918,7433,3,Mar,1,2018
1447250084,1/4/18,3918,7433,1,Jan,1,2018
1447244617,1/14/18,3918,7433,1,Jan,1,2018
1447353946,1/8/18,3918,7433,1,Jan,1,2018
1447409778,7/20/18,3919,7433,7,Jul,3,2018
1447325297,9/11/18,3920,7433,9,Sep,3,2018
1447329591,5/17/18,3921,7433,5,May,2,2018
1447322720,5/8/18,3921,7433,5,May,2,2018
1447364455,8/29/18,3921,7433,8,Aug,3,2018
1447407630,8/4/18,3921,7433,8,Aug,3,2018
1447292071,10/28/18,3929,7433,10,Oct,4,2018
1447274832,8/25/18,3929,7433,8,Aug,3,2018
1447292290,2/18/18,3929,7433,2,Feb,1,2018
1447326503,11/24/18,3929,7433,11,Nov,4,2018
1447302830,7/9/18,3929,7433,7,Jul,3,2018
1447332419,12/29/18,3929,7433,12,Dec,4,2018
1447304374,11/16/18,3929,7433,11,Nov,4,2018
1447351888,1/27/18,3929,7433,1,Jan,1,2018
1447353945,3/16/18,3929,7433,3,Mar,1,2018
1447288931,8/22/18,3929,7433,8,Aug,3,2018
1447326110,6/16/18,3929,7433,6,Jun,2,2018
1447279851,4/20/18,3929,7433,4,Apr,2,2018
1447236743,3/22/18,3988,7433,3,Mar,1,2018
1447283837,9/25/18,3988,7433,9,Sep,3,2018
1447236744,11/24/18,3988,7433,11,Nov,4,2018
1447141881,1/17/18,3988,7433,1,Jan,1,2018
1447236745,6/12/18,3988,7433,6,Jun,2,2018
1447179095,6/9/18,3922,7433,6,Jun,2,2018
1447199048,4/13/18,3923,7433,4,Apr,2,2018
1447199047,6/24/18,3923,7433,6,Jun,2,2018
1447165420,11/2/18,3924,7433,11,Nov,4,2018
1447170695,8/26/18,3925,7433,8,Aug,3,2018
1447158133,5/1/18,3925,7433,5,May,2,2018
1447281373,7/24/18,3925,7433,7,Jul,3,2018
1447373420,8/23/18,3925,7433,8,Aug,3,2018
1447170697,4/14/18,3925,7433,4,Apr,2,2018
1447274422,3/4/18,3925,7433,3,Mar,1,2018
1447373404,3/6/18,3926,7433,3,Mar,1,2018
1447400422,10/5/18,3926,7433,10,Oct,4,2018
1447314015,2/5/18,3926,7433,2,Feb,1,2018
1447172399,12/8/18,3926,7433,12,Dec,4,2018
1447385932,7/10/18,3926,7433,7,Jul,3,2018
1447373405,3/8/18,3926,7433,3,Mar,1,2018
1447196800,3/27/18,3926,7433,3,Mar,1,2018
1447411581,7/5/18,3926,7433,7,Jul,3,2018
1447158134,10/29/18,3926,7433,10,Oct,4,2018
1447274421,5/20/18,3926,7433,5,May,2,2018
1447385931,9/20/18,3926,7433,9,Sep,3,2018
1447172396,6/29/18,3926,7433,6,Jun,2,2018
1447184525,8/25/18,3926,7433,8,Aug,3,2018
1447184524,8/30/18,3926,7433,8,Aug,3,2018
1447400363,3/26/18,3926,7433,3,Mar,1,2018
1447170693,12/2/18,3926,7433,12,Dec,4,2018
1447184701,2/7/18,3927,7433,2,Feb,1,2018
1447373456,3/13/18,3928,7433,3,Mar,1,2018
1447409568,7/14/18,4031,7433,7,Jul,3,2018
1447189162,9/23/18,4031,7433,9,Sep,3,2018
1447400260,2/27/18,4031,7433,2,Feb,1,2018
1447410443,8/15/18,4029,7433,8,Aug,3,2018
1447266607,5/6/18,4029,7433,5,May,2,2018
1447302091,3/27/18,4031,7433,3,Mar,1,2018
1447172391,10/24/18,4029,7433,10,Oct,4,2018
1447275929,10/8/18,4031,7433,10,Oct,4,2018
1447275926,8/14/18,4031,7433,8,Aug,3,2018
1447185574,3/30/18,4031,7433,3,Mar,1,2018
1447283606,6/1/18,4029,7433,6,Jun,2,2018
1447275927,6/2/18,4031,7433,6,Jun,2,2018
1447391416,10/18/18,4031,7433,10,Oct,4,2018
1447172390,5/6/18,4029,7433,5,May,2,2018
1447172389,2/20/18,4029,7433,2,Feb,1,2018
1447275847,7/17/18,4029,7433,7,Jul,3,2018
1447172387,8/2/18,4029,7433,8,Aug,3,2018
1447172388,12/2/18,4029,7433,12,Dec,4,2018
1447275867,10/1/18,4029,7433,10,Oct,4,2018
1447283603,3/23/18,4031,7433,3,Mar,1,2018
1447238820,6/17/18,4029,7433,6,Jun,2,2018
1447172385,1/5/18,4031,7433,1,Jan,1,2018
1447172382,5/4/18,4031,7433,5,May,2,2018
1447373382,7/27/18,4029,7433,7,Jul,3,2018
1447400261,8/14/18,4029,7433,8,Aug,3,2018
1447404969,2/4/18,4029,7433,2,Feb,1,2018
1447404970,9/16/18,4029,7433,9,Sep,3,2018
1447275846,2/11/18,4029,7433,2,Feb,1,2018
1447238822,12/13/18,4031,7433,12,Dec,4,2018
1447281250,5/4/18,4031,7433,5,May,2,2018
1447281249,7/28/18,4031,7433,7,Jul,3,2018
1447408305,7/15/18,4029,7433,7,Jul,3,2018
1447275928,1/22/18,4031,7433,1,Jan,1,2018
1447275913,3/11/18,4031,7433,3,Mar,1,2018
1447206137,7/25/18,4030,7433,7,Jul,3,2018
1447389059,2/6/18,4030,7433,2,Feb,1,2018
1447158102,6/20/18,4030,7433,6,Jun,2,2018
1447283555,12/11/18,4030,7433,12,Dec,4,2018
1447275909,4/29/18,4030,7433,4,Apr,2,2018
1447400259,5/25/18,4031,7433,5,May,2,2018
1447275930,10/24/18,4031,7433,10,Oct,4,2018
1447283604,3/13/18,4029,7433,3,Mar,1,2018
1447283607,12/6/18,4029,7433,12,Dec,4,2018
1447283605,8/27/18,4029,7433,8,Aug,3,2018
1447275924,9/30/18,4031,7433,9,Sep,3,2018
1447275925,1/15/18,4031,7433,1,Jan,1,2018
1447373376,5/31/18,4030,7433,5,May,2,2018
1447389058,3/1/18,4030,7433,3,Mar,1,2018
1447283587,1/31/18,4030,7433,1,Jan,1,2018
1447292291,8/29/18,3929,7433,8,Aug,3,2018
1447310641,10/25/18,3929,7433,10,Oct,4,2018
1447288323,10/12/18,3929,7433,10,Oct,4,2018
1447292292,8/3/18,3929,7433,8,Aug,3,2018
1447360534,5/16/18,3929,7433,5,May,2,2018
1447328366,5/6/18,3929,7433,5,May,2,2018
1447279009,1/9/18,3929,7433,1,Jan,1,2018
1447310711,3/26/18,3929,7433,3,Mar,1,2018
1447228700,4/12/18,3930,7433,4,Apr,2,2018
1447418239,10/7/18,3931,7433,10,Oct,4,2018
1447377352,8/23/18,3931,7433,8,Aug,3,2018
1447367120,12/23/18,3931,7433,12,Dec,4,2018
1447372982,9/16/18,3931,7433,9,Sep,3,2018
1447145770,2/19/18,3931,7433,2,Feb,1,2018
1447377351,9/5/18,3931,7433,9,Sep,3,2018
1447418240,5/24/18,3931,7433,5,May,2,2018
1447410673,8/1/18,3931,7433,8,Aug,3,2018
1447157472,9/18/18,3932,7433,9,Sep,3,2018
1447167433,8/28/18,3932,7433,8,Aug,3,2018
1447408992,12/2/18,3932,7433,12,Dec,4,2018
1447215318,1/5/18,3933,7433,1,Jan,1,2018
1447243693,9/3/18,3933,7433,9,Sep,3,2018
1447243914,7/30/18,3933,7433,7,Jul,3,2018
1447284631,3/2/18,3934,7433,3,Mar,1,2018
1447404677,3/16/18,3934,7433,3,Mar,1,2018
1447377056,11/3/18,3934,7433,11,Nov,4,2018
1447299071,9/14/18,3934,7433,9,Sep,3,2018
1447284630,11/28/18,3935,7433,11,Nov,4,2018
1447366364,7/1/18,3935,7433,7,Jul,3,2018
1447372981,10/15/18,3935,7433,10,Oct,4,2018
1447385495,8/27/18,3935,7433,8,Aug,3,2018
1447155225,8/22/18,3935,7433,8,Aug,3,2018
1447355999,11/26/18,3935,7433,11,Nov,4,2018
1447244524,3/10/18,3936,7433,3,Mar,1,2018
1447211491,10/9/18,3936,7433,10,Oct,4,2018
1447170842,5/27/18,3936,7433,5,May,2,2018
1447155226,1/21/18,3936,7433,1,Jan,1,2018
1447228701,3/1/18,3936,7433,3,Mar,1,2018
1447187892,2/2/18,3936,7433,2,Feb,1,2018
1447191301,4/23/18,3936,7433,4,Apr,2,2018
1447227193,4/9/18,3936,7433,4,Apr,2,2018
1447147915,11/4/18,3936,7433,11,Nov,4,2018
1447173874,3/22/18,3936,7433,3,Mar,1,2018
1447163979,12/17/18,3936,7433,12,Dec,4,2018
1447206419,8/25/18,3936,7433,8,Aug,3,2018
1447167257,10/29/18,3936,7433,10,Oct,4,2018
1447221860,2/1/18,3936,7433,2,Feb,1,2018
1447182266,7/26/18,3936,7433,7,Jul,3,2018
1447258968,1/3/18,3937,7433,1,Jan,1,2018
1447182267,12/16/18,3937,7433,12,Dec,4,2018
1447225248,5/26/18,3937,7433,5,May,2,2018
1447258861,6/7/18,3937,7433,6,Jun,2,2018
1447147916,1/29/18,3937,7433,1,Jan,1,2018
1447173358,12/4/18,3938,7433,12,Dec,4,2018
1447221952,11/18/18,3938,7433,11,Nov,4,2018
1447222998,2/11/18,3939,7433,2,Feb,1,2018
1447203029,2/25/18,3939,7433,2,Feb,1,2018
1447225247,2/13/18,3939,7433,2,Feb,1,2018
1447407451,10/17/18,3939,7433,10,Oct,4,2018
1447258860,10/5/18,3939,7433,10,Oct,4,2018
1447404686,5/2/18,3939,7433,5,May,2,2018
1447364454,12/28/18,3939,7433,12,Dec,4,2018
1447246608,10/19/18,3939,7433,10,Oct,4,2018
1447152365,4/7/18,3940,7433,4,Apr,2,2018
1447213236,3/23/18,3940,7433,3,Mar,1,2018
1447168872,11/27/18,3940,7433,11,Nov,4,2018
1447327936,7/4/18,3940,7433,7,Jul,3,2018
1447327937,9/19/18,3940,7433,9,Sep,3,2018
1447273034,12/28/18,3940,7433,12,Dec,4,2018
1447306531,10/4/18,3940,7433,10,Oct,4,2018
1447306522,11/18/18,3940,7433,11,Nov,4,2018
1447350246,6/5/18,3940,7433,6,Jun,2,2018
1447350251,9/14/18,3940,7433,9,Sep,3,2018
1447286380,2/21/18,3940,7433,2,Feb,1,2018
1447269404,9/21/18,3940,7433,9,Sep,3,2018
1447137092,7/5/18,3940,7433,7,Jul,3,2018
1447189310,4/29/18,3940,7433,4,Apr,2,2018
1447152366,6/29/18,3940,7433,6,Jun,2,2018
1447220740,12/6/18,3941,7433,12,Dec,4,2018
1447346501,3/19/18,3942,7433,3,Mar,1,2018
1447174692,5/15/18,3943,7433,5,May,2,2018
1447195864,6/13/18,3943,7433,6,Jun,2,2018
1447162159,11/22/18,3944,7433,11,Nov,4,2018
1447143919,1/24/18,3945,7433,1,Jan,1,2018
1447314127,5/25/18,3945,7433,5,May,2,2018
1447260245,1/3/18,3946,7433,1,Jan,1,2018
1447311664,12/3/18,3946,7433,12,Dec,4,2018
1447260246,7/8/18,3947,7433,7,Jul,3,2018
1447206049,12/31/18,3948,7433,12,Dec,4,2018
1447283592,3/1/18,3948,7433,3,Mar,1,2018
1447133055,8/28/18,3948,7433,8,Aug,3,2018
1447389054,7/4/18,3948,7433,7,Jul,3,2018
1447356010,12/31/18,3949,7433,12,Dec,4,2018
1447418569,10/4/18,3949,7433,10,Oct,4,2018
1447292186,4/24/18,3949,7433,4,Apr,2,2018
1447281075,12/10/18,3950,7433,12,Dec,4,2018
1447418576,5/7/18,3951,7433,5,May,2,2018
1447292185,10/19/18,3951,7433,10,Oct,4,2018
1447174690,9/15/18,3951,7433,9,Sep,3,2018
1447312663,10/26/18,3952,7433,10,Oct,4,2018
1447406924,2/28/18,3952,7433,2,Feb,1,2018
1447401973,2/24/18,3952,7433,2,Feb,1,2018
1447281001,2/13/18,3953,7433,2,Feb,1,2018
1447367415,11/13/18,3953,7433,11,Nov,4,2018
1447377769,12/8/18,3953,7433,12,Dec,4,2018
1447367414,6/23/18,3953,7433,6,Jun,2,2018
1447377768,9/10/18,3953,7433,9,Sep,3,2018
1447281073,6/9/18,3953,7433,6,Jun,2,2018
1447141983,6/21/18,3953,7433,6,Jun,2,2018
1447174694,8/15/18,3953,7433,8,Aug,3,2018
1447292187,3/19/18,3954,7433,3,Mar,1,2018
1447280991,3/5/18,3955,7433,3,Mar,1,2018
1447377767,12/20/18,3955,7433,12,Dec,4,2018
1447377766,3/6/18,3955,7433,3,Mar,1,2018
1447356012,5/13/18,3955,7433,5,May,2,2018
1447418577,12/25/18,3955,7433,12,Dec,4,2018
1447334922,3/26/18,3956,7433,3,Mar,1,2018
1447239937,12/18/18,3957,7433,12,Dec,4,2018
1447377762,10/15/18,3957,7433,10,Oct,4,2018
1447215354,5/16/18,3957,7433,5,May,2,2018
1447401978,11/15/18,3958,7433,11,Nov,4,2018
1447239936,2/18/18,3958,7433,2,Feb,1,2018
1447292189,3/13/18,3959,7433,3,Mar,1,2018
1447215353,12/29/18,3959,7433,12,Dec,4,2018
1447174687,5/17/18,3959,7433,5,May,2,2018
1447195865,2/13/18,3959,7433,2,Feb,1,2018
1447401977,9/18/18,3959,7433,9,Sep,3,2018
1447239932,1/17/18,3959,7433,1,Jan,1,2018
1447312664,4/29/18,3960,7433,4,Apr,2,2018
1447239934,11/23/18,3961,7433,11,Nov,4,2018
1447239935,6/9/18,3962,7433,6,Jun,2,2018
1447377763,2/26/18,3962,7433,2,Feb,1,2018
1447418574,9/8/18,3963,7433,9,Sep,3,2018
1447356005,4/29/18,3963,7433,4,Apr,2,2018
1447408601,2/8/18,3963,7433,2,Feb,1,2018
1447174689,3/26/18,3964,7433,3,Mar,1,2018
1447292188,6/24/18,3964,7433,6,Jun,2,2018
1447195867,5/14/18,3964,7433,5,May,2,2018
1447215352,3/29/18,3964,7433,3,Mar,1,2018
1447215351,9/10/18,3965,7433,9,Sep,3,2018
1447292180,5/13/18,3965,7433,5,May,2,2018
1447239933,10/5/18,3965,7433,10,Oct,4,2018
1447334919,11/28/18,3965,7433,11,Nov,4,2018
1447174688,4/26/18,3966,7433,4,Apr,2,2018
1447195866,6/23/18,3966,7433,6,Jun,2,2018
1447418573,1/31/18,3966,7433,1,Jan,1,2018
1447408596,8/11/18,3966,7433,8,Aug,3,2018
1447236709,12/17/18,3966,7433,12,Dec,4,2018
1447236711,9/17/18,3967,7433,9,Sep,3,2018
1447377765,11/4/18,3968,7433,11,Nov,4,2018
1447236710,8/10/18,3968,7433,8,Aug,3,2018
1447141984,10/21/18,3969,7433,10,Oct,4,2018
1447377770,3/20/18,3969,7433,3,Mar,1,2018
1447356014,7/10/18,3969,7433,7,Jul,3,2018
1447401974,12/1/18,3970,7433,12,Dec,4,2018
1447195861,9/22/18,3970,7433,9,Sep,3,2018
1447281074,12/23/18,3970,7433,12,Dec,4,2018
1447154372,5/17/18,3971,7433,5,May,2,2018
1447369857,12/10/18,3972,7433,12,Dec,4,2018
1447239931,5/19/18,3972,7433,5,May,2,2018
1447388774,6/6/18,3972,7433,6,Jun,2,2018
1447239930,4/30/18,3972,7433,4,Apr,2,2018
1447154373,5/15/18,3973,7433,5,May,2,2018
1447195863,11/13/18,3974,7433,11,Nov,4,2018
1447174691,11/18/18,3974,7433,11,Nov,4,2018
1447418571,8/30/18,3976,7433,8,Aug,3,2018
1447338996,8/12/18,3976,7433,8,Aug,3,2018
1447418570,4/3/18,3976,7433,4,Apr,2,2018
1447406923,6/9/18,3976,7433,6,Jun,2,2018
1447356011,6/10/18,3976,7433,6,Jun,2,2018
1447334920,1/17/18,3976,7433,1,Jan,1,2018
1447195862,3/27/18,3975,7433,3,Mar,1,2018
1447281076,6/27/18,3975,7433,6,Jun,2,2018
1447312662,8/3/18,3975,7433,8,Aug,3,2018
1447418572,12/10/18,3976,7433,12,Dec,4,2018
1447174693,5/28/18,3975,7433,5,May,2,2018
1447377760,11/12/18,3976,7433,11,Nov,4,2018
1447377761,8/16/18,3976,7433,8,Aug,3,2018
1447174701,6/4/18,3976,7433,6,Jun,2,2018
1447401975,9/23/18,3977,7433,9,Sep,3,2018
1447334921,11/6/18,3977,7433,11,Nov,4,2018
1447280999,8/27/18,3977,7433,8,Aug,3,2018
1447401976,10/9/18,3977,7433,10,Oct,4,2018
1447356013,3/6/18,3977,7433,3,Mar,1,2018
1447281000,11/21/18,3977,7433,11,Nov,4,2018
1447292183,1/2/18,3978,7433,1,Jan,1,2018
1447215350,5/19/18,3978,7433,5,May,2,2018
1447292184,2/20/18,3978,7433,2,Feb,1,2018
1447141982,5/21/18,3978,7433,5,May,2,2018
1447377764,5/25/18,3978,7433,5,May,2,2018
1447367376,4/30/18,3979,7433,4,Apr,2,2018
1447396244,3/19/18,3979,7433,3,Mar,1,2018
1447292181,1/22/18,3980,7433,1,Jan,1,2018
1447215349,12/22/18,3980,7433,12,Dec,4,2018
1447292182,8/24/18,3980,7433,8,Aug,3,2018
1447141981,10/8/18,3980,7433,10,Oct,4,2018
1447377758,12/29/18,3980,7433,12,Dec,4,2018
1447377759,8/1/18,3980,7433,8,Aug,3,2018
1447356009,3/31/18,3980,7433,3,Mar,1,2018
1447284946,6/18/18,3981,7433,6,Jun,2,2018
1447369859,1/5/18,3982,7433,1,Jan,1,2018
1447418575,2/12/18,3983,7433,2,Feb,1,2018
1447173717,8/1/18,3984,7433,8,Aug,3,2018
1447173718,5/24/18,3984,7433,5,May,2,2018
1447373447,2/17/18,3984,7433,2,Feb,1,2018
1447403035,4/20/18,3984,7433,4,Apr,2,2018
1447172404,4/3/18,3984,7433,4,Apr,2,2018
1447172393,9/9/18,3984,7433,9,Sep,3,2018
1447258797,10/26/18,3984,7433,10,Oct,4,2018
1447373390,12/23/18,3984,7433,12,Dec,4,2018
1447296141,8/9/18,3984,7433,8,Aug,3,2018
1447266824,5/13/18,3984,7433,5,May,2,2018
1447389183,8/15/18,3984,7433,8,Aug,3,2018
1447183408,12/16/18,3984,7433,12,Dec,4,2018
1447373367,2/23/18,3985,7433,2,Feb,1,2018
1447385816,3/16/18,3986,7433,3,Mar,1,2018
1447283549,1/20/18,3986,7433,1,Jan,1,2018
1447390881,1/31/18,3986,7433,1,Jan,1,2018
1447405702,10/16/18,3986,7433,10,Oct,4,2018
1447173727,9/9/18,3987,7433,9,Sep,3,2018
1447195159,6/1/18,3987,7433,6,Jun,2,2018
1447172400,8/3/18,3987,7433,8,Aug,3,2018
1447195164,6/4/18,3987,7433,6,Jun,2,2018
1447191813,11/20/18,3987,7433,11,Nov,4,2018
1447265652,4/8/18,3987,7433,4,Apr,2,2018
1447373401,10/2/18,3987,7433,10,Oct,4,2018
1447165379,11/26/18,4039,7433,11,Nov,4,2018
1447232844,12/11/18,4039,7433,12,Dec,4,2018
1447172395,8/19/18,4039,7433,8,Aug,3,2018
1447269532,7/25/18,4039,7433,7,Jul,3,2018
1447232842,6/13/18,4039,7433,6,Jun,2,2018
1447174705,2/18/18,4039,7433,2,Feb,1,2018
1447261831,6/25/18,4039,7433,6,Jun,2,2018
1447373422,4/10/18,4039,7433,4,Apr,2,2018
1447267059,8/18/18,4039,7433,8,Aug,3,2018
1447232843,8/25/18,4039,7433,8,Aug,3,2018
1447173723,7/26/18,4039,7433,7,Jul,3,2018
1447232855,2/10/18,4039,7433,2,Feb,1,2018
1447373431,1/21/18,4039,7433,1,Jan,1,2018
1447261845,7/7/18,4039,7433,7,Jul,3,2018
1447189166,6/6/18,4031,7433,6,Jun,2,2018
1447275866,9/18/18,4029,7433,9,Sep,3,2018
1447172381,10/19/18,4029,7433,10,Oct,4,2018
1447392319,1/15/18,4030,7433,1,Jan,1,2018
1447230813,12/4/18,4030,7433,12,Dec,4,2018
1447172380,10/7/18,4031,7433,10,Oct,4,2018
1447189174,7/6/18,4029,7433,7,Jul,3,2018
1447189169,7/7/18,4031,7433,7,Jul,3,2018
1447175618,8/12/18,4029,7433,8,Aug,3,2018
1447189168,8/12/18,4030,7433,8,Aug,3,2018
1447158100,6/17/18,4031,7433,6,Jun,2,2018
1447172386,5/24/18,4031,7433,5,May,2,2018
1447172420,2/16/18,4032,7433,2,Feb,1,2018
1447211343,6/20/18,4032,7433,6,Jun,2,2018
1447247248,9/30/18,4034,7433,9,Sep,3,2018
1447173721,4/18/18,4034,7433,4,Apr,2,2018
1447172435,10/13/18,4033,7433,10,Oct,4,2018
1447297170,2/20/18,4034,7433,2,Feb,1,2018
1447373498,4/12/18,4033,7433,4,Apr,2,2018
1447418513,8/9/18,4033,7433,8,Aug,3,2018
1447373497,8/23/18,4034,7433,8,Aug,3,2018
1447173722,3/22/18,4034,7433,3,Mar,1,2018
1447174093,3/18/18,4034,7433,3,Mar,1,2018
1447174092,1/6/18,4033,7433,1,Jan,1,2018
1447265707,1/31/18,4034,7433,1,Jan,1,2018
1447247247,9/7/18,4034,7433,9,Sep,3,2018
1447418514,5/10/18,4033,7433,5,May,2,2018
1447195167,10/25/18,4034,7433,10,Oct,4,2018
1447297169,2/25/18,4034,7433,2,Feb,1,2018
1447373496,7/2/18,4034,7433,7,Jul,3,2018
1447403040,3/19/18,4034,7433,3,Mar,1,2018
1447403039,12/13/18,4034,7433,12,Dec,4,2018
1447403038,12/23/18,4034,7433,12,Dec,4,2018
1447195166,11/14/18,4034,7433,11,Nov,4,2018
1447158123,4/29/18,4035,7433,4,Apr,2,2018
1447175704,7/9/18,4036,7433,7,Jul,3,2018
1447373427,10/7/18,4037,7433,10,Oct,4,2018
1447373428,8/28/18,4037,7433,8,Aug,3,2018
1447313121,12/21/18,4037,7433,12,Dec,4,2018
1447373430,9/14/18,4037,7433,9,Sep,3,2018
1447266860,12/16/18,4037,7433,12,Dec,4,2018
1447373429,8/2/18,4037,7433,8,Aug,3,2018
1447385939,10/11/18,4037,7433,10,Oct,4,2018
1447174466,1/24/18,4037,7433,1,Jan,1,2018
1447384261,2/17/18,4037,7433,2,Feb,1,2018
1447301452,4/25/18,4037,7433,4,Apr,2,2018
1447265579,2/18/18,4037,7433,2,Feb,1,2018
1447174186,4/18/18,4037,7433,4,Apr,2,2018
1447213262,5/8/18,4037,7433,5,May,2,2018
1447265580,12/2/18,4037,7433,12,Dec,4,2018
1447373403,12/14/18,4038,7433,12,Dec,4,2018
1447261113,10/6/18,4038,7433,10,Oct,4,2018
1447289681,2/1/18,4038,7433,2,Feb,1,2018
1447373402,11/22/18,4038,7433,11,Nov,4,2018
1447312456,1/8/18,4038,7433,1,Jan,1,2018
1447305067,5/1/18,4038,7433,5,May,2,2018
1447373394,9/13/18,4038,7433,9,Sep,3,2018
1447257475,9/10/18,4038,7433,9,Sep,3,2018
1447312455,8/9/18,4038,7433,8,Aug,3,2018
1447305070,6/16/18,4038,7433,6,Jun,2,2018
1447312454,12/24/18,4038,7433,12,Dec,4,2018
1447308936,11/27/18,4038,7433,11,Nov,4,2018
1447410817,4/28/18,4038,7433,4,Apr,2,2018
1447257474,12/22/18,4038,7433,12,Dec,4,2018
1447312457,12/18/18,4038,7433,12,Dec,4,2018
1447305069,8/4/18,4038,7433,8,Aug,3,2018
1447373396,9/25/18,4038,7433,9,Sep,3,2018
1447274420,9/25/18,4038,7433,9,Sep,3,2018
1447274417,8/1/18,4038,7433,8,Aug,3,2018
1447260682,12/3/18,4038,7433,12,Dec,4,2018
1447373395,1/26/18,4038,7433,1,Jan,1,2018
1447384158,8/13/18,4038,7433,8,Aug,3,2018
1447385904,4/11/18,4038,7433,4,Apr,2,2018
1447173720,12/3/18,4038,7433,12,Dec,4,2018
1447158110,4/21/18,4038,7433,4,Apr,2,2018
1447183409,8/12/18,4038,7433,8,Aug,3,2018
1447172410,4/20/18,4038,7433,4,Apr,2,2018
1447172411,7/15/18,4038,7433,7,Jul,3,2018
1447410823,2/14/18,4038,7433,2,Feb,1,2018
1447296247,12/23/18,4038,7433,12,Dec,4,2018
1447406481,12/11/18,4038,7433,12,Dec,4,2018
1447192239,10/1/18,4038,7433,10,Oct,4,2018
1447232845,7/2/18,4039,7433,7,Jul,3,2018
1447173726,10/3/18,4039,7433,10,Oct,4,2018
1447236509,11/27/18,4039,7433,11,Nov,4,2018
1447236510,1/1/18,4039,7433,1,Jan,1,2018
1447330341,3/1/18,4039,7433,3,Mar,1,2018
1447232867,8/25/18,4040,7433,8,Aug,3,2018
1447373436,1/23/18,4040,7433,1,Jan,1,2018
1447293118,5/8/18,4041,7433,5,May,2,2018
1447212039,7/29/18,4042,7433,7,Jul,3,2018
1447228785,8/22/18,4043,7433,8,Aug,3,2018
1447167295,8/4/18,4044,7433,8,Aug,3,2018
1447228786,6/15/18,4045,7433,6,Jun,2,2018
1447283841,2/27/18,4045,7433,2,Feb,1,2018
1447241520,9/17/18,4045,7433,9,Sep,3,2018
1447283240,12/14/18,4045,7433,12,Dec,4,2018
1447390905,8/29/18,4046,7433,8,Aug,3,2018
1447390903,1/13/18,4046,7433,1,Jan,1,2018
1447183419,8/24/18,4046,7433,8,Aug,3,2018
1447183418,6/9/18,4046,7433,6,Jun,2,2018
1447390904,4/11/18,4046,7433,4,Apr,2,2018
1447390906,5/10/18,4046,7433,5,May,2,2018
1447194400,4/18/18,4047,7433,4,Apr,2,2018
1447283839,1/30/18,4047,7433,1,Jan,1,2018
1447283840,6/26/18,4047,7433,6,Jun,2,2018
1447305836,8/4/18,4048,7433,8,Aug,3,2018
1447275662,6/6/18,4048,7433,6,Jun,2,2018
1447281386,10/31/18,4049,7433,10,Oct,4,2018
1447281385,4/28/18,4049,7433,4,Apr,2,2018
1447163027,11/23/18,4050,7433,11,Nov,4,2018
1447184519,1/13/18,4051,7433,1,Jan,1,2018
1447216656,1/12/18,4052,7433,1,Jan,1,2018
1447140260,9/16/18,4053,7433,9,Sep,3,2018
1447400415,8/9/18,4053,7433,8,Aug,3,2018
1447173729,11/24/18,4053,7433,11,Nov,4,2018
1447373444,7/7/18,4053,7433,7,Jul,3,2018
1447196660,8/23/18,4053,7433,8,Aug,3,2018
1447140284,1/10/18,4053,7433,1,Jan,1,2018
1447373443,2/5/18,4053,7433,2,Feb,1,2018
1447172413,5/31/18,4053,7433,5,May,2,2018
1447172423,7/10/18,4053,7433,7,Jul,3,2018
1447140283,4/24/18,4053,7433,4,Apr,2,2018
1447196687,11/30/18,4053,7433,11,Nov,4,2018
1447375317,3/17/18,4054,7433,3,Mar,1,2018
1447175873,5/24/18,4054,7433,5,May,2,2018
1447173725,12/20/18,4054,7433,12,Dec,4,2018
1447258701,11/25/18,4054,7433,11,Nov,4,2018
1447172436,7/1/18,4054,7433,7,Jul,3,2018
1447173724,3/30/18,4054,7433,3,Mar,1,2018
1447313159,7/18/18,4054,7433,7,Jul,3,2018
1447172417,9/30/18,4055,7433,9,Sep,3,2018
1447204348,11/22/18,4055,7433,11,Nov,4,2018
1447184523,10/17/18,4057,7433,10,Oct,4,2018
1447418504,7/3/18,4056,7433,7,Jul,3,2018
1447172428,12/7/18,4057,7433,12,Dec,4,2018
1447172434,6/24/18,4057,7433,6,Jun,2,2018
1447312219,9/14/18,4058,7433,9,Sep,3,2018
1447235297,3/27/18,4059,7433,3,Mar,1,2018
