"ORDER_ID","ORDER_DATE","PLANTPRODCUST_ID","PORTCARRIER_ID","MONTH_NUM","MONTH_NAME","QUARTER","YEAR_"
1447279013.7,,4182,7433,,"",,
1447149782.7,,4182,7433,,"",,
1447262387.7,,4182,7433,,"",,
1447232389.7,,4182,7433,,"",,
1447284618.7,,4182,7433,,"",,
1447229517.7,,4182,7433,,"",,
1447187885.7,,4182,7433,,"",,
1447258884.7,,4182,7433,,"",,
1447225277.7,,4182,7433,,"",,
1447280066.7,,4182,7433,,"",,
1447320212.7,,4182,7433,,"",,
1447351880.7,,4182,7433,,"",,
1447300855.7,,4182,7433,,"",,
1447274827.7,,4182,7433,,"",,
1447308357.7,,4182,7433,,"",,
1447202687.7,,4182,7433,,"",,
1447243911.7,,4182,7433,,"",,
1447149934.7,,4182,7433,,"",,
1447211489.7,,4182,7433,,"",,
1447279015.7,,4183,7433,,"",,
1447394307.7,,4183,7433,,"",,
1447163975.7,,4183,7433,,"",,
1447170839.7,,4183,7433,,"",,
1447404684.7,,4183,7433,,"",,
1447232396.7,,4183,7433,,"",,
1447284626.7,,4183,7433,,"",,
1447187888.7,,4183,7433,,"",,
1447404675.7,,4183,7433,,"",,
1447167255.7,,4183,7433,,"",,
1447385491.7,,4183,7433,,"",,
1447340933.7,,4183,7433,,"",,
1447320213.7,,4183,7433,,"",,
1447299186.7,,4183,7433,,"",,
1447173871.7,,4183,7433,,"",,
1447221844.7,,4183,7433,,"",,
1447282081.7,,4183,7433,,"",,
1447413938.7,,4183,7433,,"",,
1447299066.7,,4183,7433,,"",,
1447334704.7,,4183,7433,,"",,
1447347898.7,,4183,7433,,"",,
1447369418.7,,4183,7433,,"",,
1447149390.7,,4183,7433,,"",,
1447203025.7,,4183,7433,,"",,
1447386864.7,,4183,7433,,"",,
1447292067.7,,4183,7433,,"",,
1447364450.7,,4183,7433,,"",,
1447391115.7,,4183,7433,,"",,
1447149382.7,,4183,7433,,"",,
1447149421.7,,4183,7433,,"",,
1447274829.7,,4183,7433,,"",,
1447407628.7,,4183,7433,,"",,
1447322717.7,,4183,7433,,"",,
1447351884.7,,4183,7433,,"",,
1447222995.7,,4183,7433,,"",,
1447418045.7,,4183,7433,,"",,
1447182262.7,,4183,7433,,"",,
1447312022.7,,4183,7433,,"",,
1447384421.7,,4183,7433,,"",,
1447377049.7,,4183,7433,,"",,
1447229523.7,,4183,7433,,"",,
1447194637.7,,4183,7433,,"",,
1447280067.7,,4184,7433,,"",,
1447368077.7,,4184,7433,,"",,
1447384420.7,,4184,7433,,"",,
1447377048.7,,4184,7433,,"",,
1447250468.7,,4184,7433,,"",,
1447232392.7,,4184,7433,,"",,
1447246444.7,,4184,7433,,"",,
1447191296.7,,4184,7433,,"",,
1447258886.7,,4184,7433,,"",,
1447236403.7,,4184,7433,,"",,
1447274830.7,,4184,7433,,"",,
1447389094.7,,4185,7433,,"",,
1447222992.7,,4186,7433,,"",,
1447147910.7,,4186,7433,,"",,
1447246442.7,,4186,7433,,"",,
1447206413.7,,4186,7433,,"",,
1447274826.7,,4186,7433,,"",,
1447334707.7,,4186,7433,,"",,
1447404682.7,,4186,7433,,"",,
1447351881.7,,4186,7433,,"",,
1447312024.7,,4186,7433,,"",,
1447372975.7,,4186,7433,,"",,
1447321876.7,,4186,7433,,"",,
1447329588.7,,4186,7433,,"",,
1447385488.7,,4186,7433,,"",,
1447221839.7,,4186,7433,,"",,
1447386863.7,,4186,7433,,"",,
1447184384.7,,4186,7433,,"",,
1447394305.7,,4186,7433,,"",,
1447326108.7,,4186,7433,,"",,
1447308358.7,,4186,7433,,"",,
1447292034.7,,4186,7433,,"",,
1447391113.7,,4186,7433,,"",,
1447211459.7,,4186,7433,,"",,
1447225249.7,,4186,7433,,"",,
1447262386.7,,4186,7433,,"",,
1447273264.7,,4186,7433,,"",,
1447145767.7,,4186,7433,,"",,
1447229519.7,,4186,7433,,"",,
1447227191.7,,4186,7433,,"",,
1447184068.7,,4187,7433,,"",,
1447191297.7,,4187,7433,,"",,
1447385490.7,,4187,7433,,"",,
1447221842.7,,4187,7433,,"",,
1447246603.7,,4187,7433,,"",,
1447366021.7,,4187,7433,,"",,
1447355456.7,,4188,7433,,"",,
1447203021.7,,4188,7433,,"",,
1447185901.7,,4188,7433,,"",,
1447151664.7,,4188,7433,,"",,
1447258856.7,,4188,7433,,"",,
1447282074.7,,4188,7433,,"",,
1447250464.7,,4188,7433,,"",,
1447299065.7,,4188,7433,,"",,
1447312015.7,,4188,7433,,"",,
1447304363.7,,4188,7433,,"",,
1447191294.7,,4188,7433,,"",,
1447377052.7,,4188,7433,,"",,
1447284615.7,,4188,7433,,"",,
1447173874.7,,4188,7433,,"",,
1447385485.7,,4188,7433,,"",,
1447222830.7,,4188,7433,,"",,
1447187181.7,,4188,7433,,"",,
1447185907.7,,4188,7433,,"",,
1447384424.7,,4188,7433,,"",,
1447232385.7,,4188,7433,,"",,
1447410492.7,,4188,7433,,"",,
1447206411.7,,4188,7433,,"",,
1447407391.7,,4188,7433,,"",,
1447211458.7,,4188,7433,,"",,
1447407048.7,,4188,7433,,"",,
1447147908.7,,4188,7433,,"",,
1447187883.7,,4188,7433,,"",,
1447300850.7,,4188,7433,,"",,
1447404674.7,,4188,7433,,"",,
1447299178.7,,4188,7433,,"",,
1447246440.7,,4188,7433,,"",,
1447147912.7,,4188,7433,,"",,
1447221838.7,,4188,7433,,"",,
1447386861.7,,4188,7433,,"",,
1447222988.7,,4188,7433,,"",,
1447319049.7,,4188,7433,,"",,
1447319056.7,,4189,7433,,"",,
1447300857.7,,4189,7433,,"",,
1447340935.7,,4189,7433,,"",,
1447244617.7,,4189,7433,,"",,
1447279017.7,,4189,7433,,"",,
1447221847.7,,4189,7433,,"",,
1447163979.7,,4189,7433,,"",,
1447351886.7,,4189,7433,,"",,
1447329591.7,,4189,7433,,"",,
1447355457.7,,4189,7433,,"",,
1447221881.7,,4189,7433,,"",,
1447334705.7,,4189,7433,,"",,
1447225248.7,,4189,7433,,"",,
1447384428.7,,4189,7433,,"",,
1447384423.7,,4189,7433,,"",,
1447250084.7,,4189,7433,,"",,
1447394310.7,,4189,7433,,"",,
1447283823.7,,4189,7433,,"",,
1447258890.7,,4189,7433,,"",,
1447363164.7,,4189,7433,,"",,
1447229524.7,,4189,7433,,"",,
1447308362.7,,4189,7433,,"",,
1447407630.7,,4189,7433,,"",,
1447404686.7,,4189,7433,,"",,
1447312021.7,,4190,7433,,"",,
1447344561.7,,4190,7433,,"",,
1447155226.7,,4190,7433,,"",,
1447147911.7,,4190,7433,,"",,
1447304370.7,,4190,7433,,"",,
1447232390.7,,4190,7433,,"",,
1447243912.7,,4190,7433,,"",,
1447258887.7,,4190,7433,,"",,
1447202688.7,,4190,7433,,"",,
1447344560.7,,4190,7433,,"",,
1447246604.7,,4190,7433,,"",,
1447207539.7,,4190,7433,,"",,
1447366432.7,,4190,7433,,"",,
1447163974.7,,4190,7433,,"",,
1447334708.7,,4190,7433,,"",,
1447360532.7,,4190,7433,,"",,
1447299185.7,,4190,7433,,"",,
1447236399.7,,4190,7433,,"",,
1447194634.7,,4190,7433,,"",,
1447282080.7,,4190,7433,,"",,
1447151668.7,,4190,7433,,"",,
1447407051.7,,4190,7433,,"",,
1447420946.7,,4190,7433,,"",,
1447280068.7,,4190,7433,,"",,
1447334938.7,,4190,7433,,"",,
1447147836.7,,4190,7433,,"",,
1447274828.7,,4190,7433,,"",,
1447206415.7,,4190,7433,,"",,
1447222994.7,,4190,7433,,"",,
1447147913.7,,4190,7433,,"",,
1447342181.7,,4190,7433,,"",,
1447407434.7,,4190,7433,,"",,
1447299187.7,,4191,7433,,"",,
1447377050.7,,4191,7433,,"",,
1447384422.7,,4191,7433,,"",,
1447366022.7,,4191,7433,,"",,
1447182263.7,,4191,7433,,"",,
1447299067.7,,4191,7433,,"",,
1447206416.7,,4191,7433,,"",,
1447394308.7,,4191,7433,,"",,
1447250469.7,,4191,7433,,"",,
1447170840.7,,4191,7433,,"",,
1447163976.7,,4191,7433,,"",,
1447288320.7,,4191,7433,,"",,
1447304371.7,,4191,7433,,"",,
1447385492.7,,4191,7433,,"",,
1447202689.7,,4191,7433,,"",,
1447211487.7,,4191,7433,,"",,
1447191298.7,,4191,7433,,"",,
1447187889.7,,4191,7433,,"",,
1447229520.7,,4191,7433,,"",,
1447262389.7,,4191,7433,,"",,
1447221845.7,,4191,7433,,"",,
1447364451.7,,4191,7433,,"",,
1447145768.7,,4191,7433,,"",,
1447246605.7,,4191,7433,,"",,
1447207540.7,,4191,7433,,"",,
1447232394.7,,4191,7433,,"",,
1447308359.7,,4191,7433,,"",,
1447292068.7,,4191,7433,,"",,
1447203026.7,,4191,7433,,"",,
1447147837.7,,4191,7433,,"",,
1447225278.7,,4191,7433,,"",,
1447386865.7,,4191,7433,,"",,
1447284627.7,,4191,7433,,"",,
1447407052.7,,4191,7433,,"",,
1447322718.7,,4191,7433,,"",,
1447181236.7,,4191,7433,,"",,
1447355454.7,,3910,7433,,"",,
1447250465.7,,3910,7433,,"",,
1447364447.7,,3910,7433,,"",,
1447284616.7,,3910,7433,,"",,
1447407050.7,,3910,7433,,"",,
1447262385.7,,3910,7433,,"",,
1447299061.7,,3910,7433,,"",,
1447288318.7,,3910,7433,,"",,
1447351799.7,,3910,7433,,"",,
1447203022.7,,3910,7433,,"",,
1447273262.7,,3910,7433,,"",,
1447334702.7,,3910,7433,,"",,
1447312019.7,,3910,7433,,"",,
1447202690.7,,3910,7433,,"",,
1447342388.7,,3910,7433,,"",,
1447386862.7,,3910,7433,,"",,
1447319054.7,,3910,7433,,"",,
1447385487.7,,3910,7433,,"",,
1447254366.7,,3910,7433,,"",,
1447377053.7,,3910,7433,,"",,
1447372974.7,,3910,7433,,"",,
1447221836.7,,3910,7433,,"",,
1447280065.7,,3910,7433,,"",,
1447229515.7,,3910,7433,,"",,
1447282076.7,,3910,7433,,"",,
1447394304.7,,3910,7433,,"",,
1447299063.7,,3911,7433,,"",,
1447304366.7,,3911,7433,,"",,
1447151665.7,,3911,7433,,"",,
1447155221.7,,3911,7433,,"",,
1447221837.7,,3911,7433,,"",,
1447299181.7,,3911,7433,,"",,
1447326105.7,,3911,7433,,"",,
1447181235.7,,3911,7433,,"",,
1447288319.7,,3911,7433,,"",,
1447282077.7,,3911,7433,,"",,
1447329587.7,,3911,7433,,"",,
1447163842.7,,3911,7433,,"",,
1447273263.7,,3911,7433,,"",,
1447163972.7,,3911,7433,,"",,
1447372972.7,,3911,7433,,"",,
1447222991.7,,3911,7433,,"",,
1447232383.7,,3911,7433,,"",,
1447407394.7,,3911,7433,,"",,
1447322715.7,,3911,7433,,"",,
1447167253.7,,3911,7433,,"",,
1447320211.7,,3911,7433,,"",,
1447284617.7,,3911,7433,,"",,
1447279012.7,,3911,7433,,"",,
1447243914.7,,3911,7433,,"",,
1447246441.7,,3911,7433,,"",,
1447274825.7,,3911,7433,,"",,
1447225276.7,,3911,7433,,"",,
1447229516.7,,3911,7433,,"",,
1447250466.7,,3911,7433,,"",,
1447173870.7,,3911,7433,,"",,
1447182259.7,,3911,7433,,"",,
1447258858.7,,3911,7433,,"",,
1447312017.7,,4168,7433,,"",,
1447194632.7,,4168,7433,,"",,
1447147909.7,,4168,7433,,"",,
1447206412.7,,4168,7433,,"",,
1447163841.7,,4168,7433,,"",,
1447292032.7,,4168,7433,,"",,
1447384426.7,,4168,7433,,"",,
1447163971.7,,4168,7433,,"",,
1447407049.7,,4168,7433,,"",,
1447187884.7,,4168,7433,,"",,
1447170838.7,,4168,7433,,"",,
1447236400.7,,4168,7433,,"",,
1447389294.7,,4168,7433,,"",,
1447232386.7,,4168,7433,,"",,
1447351798.7,,4168,7433,,"",,
1447319050.7,,4168,7433,,"",,
1447182258.7,,4168,7433,,"",,
1447191295.7,,4168,7433,,"",,
1447202685.7,,4168,7433,,"",,
1447407393.7,,4168,7433,,"",,
1447229522.7,,4184,7433,,"",,
1447366020.7,,4184,7433,,"",,
1447165542.7,,4184,7433,,"",,
1447408990.7,,4184,7433,,"",,
1447203024.7,,4184,7433,,"",,
1447222993.7,,4184,7433,,"",,
1447340937.7,,4184,7433,,"",,
1447262388.7,,4184,7433,,"",,
1447181239.7,,4184,7433,,"",,
1447408949.7,,4184,7433,,"",,
1447408978.7,,4184,7433,,"",,
1447206414.7,,4184,7433,,"",,
1447351882.7,,4184,7433,,"",,
1447304372.7,,4184,7433,,"",,
1447300856.7,,4184,7433,,"",,
1447299069.7,,4184,7433,,"",,
1447187887.7,,4184,7433,,"",,
1447182261.7,,4184,7433,,"",,
1447284625.7,,4184,7433,,"",,
1447170842.7,,4184,7433,,"",,
1447149768.7,,4184,7433,,"",,
1447385489.7,,4184,7433,,"",,
1447329589.7,,4184,7433,,"",,
1447410493.7,,4184,7433,,"",,
1447156870.7,,4184,7433,,"",,
1447194633.7,,4184,7433,,"",,
1447211486.7,,4184,7433,,"",,
1447363163.7,,4184,7433,,"",,
1447207538.7,,4184,7433,,"",,
1447372977.7,,4184,7433,,"",,
1447243916.7,,4184,7433,,"",,
1447149771.7,,4184,7433,,"",,
1447221841.7,,4184,7433,,"",,
1447299184.7,,4184,7433,,"",,
1447347897.7,,4184,7433,,"",,
1447202691.7,,4184,7433,,"",,
1447364449.7,,4184,7433,,"",,
1447282079.7,,4184,7433,,"",,
1447414112.7,,4184,7433,,"",,
1447244615.7,,4184,7433,,"",,
1447173875.7,,4184,7433,,"",,
1447342390.7,,4184,7433,,"",,
1447384427.7,,4184,7433,,"",,
1447221953.7,,3912,7433,,"",,
1447197307.7,,3913,7433,,"",,
1447321282.7,,3914,7433,,"",,
1447387443.7,,3915,7433,,"",,
1447342391.7,,3916,7433,,"",,
1447181238.7,,3916,7433,,"",,
1447145770.7,,3916,7433,,"",,
1447258889.7,,3916,7433,,"",,
1447326106.7,,3916,7433,,"",,
1447326503.7,,3917,7433,,"",,
1447320215.7,,3917,7433,,"",,
1447326110.7,,3917,7433,,"",,
1447321878.7,,3917,7433,,"",,
1447341038.7,,3917,7433,,"",,
1447340934.7,,3918,7433,,"",,
1447166818.7,,3918,7433,,"",,
1447250083.7,,3918,7433,,"",,
1447244616.7,,3918,7433,,"",,
1447353945.7,,3918,7433,,"",,
1447409777.7,,3919,7433,,"",,
1447325296.7,,3920,7433,,"",,
1447329590.7,,3921,7433,,"",,
1447322719.7,,3921,7433,,"",,
1447364454.7,,3921,7433,,"",,
1447407629.7,,3921,7433,,"",,
1447292070.7,,3929,7433,,"",,
1447274831.7,,3929,7433,,"",,
1447292289.7,,3929,7433,,"",,
1447326502.7,,3929,7433,,"",,
1447302829.7,,3929,7433,,"",,
1447332418.7,,3929,7433,,"",,
1447304373.7,,3929,7433,,"",,
1447351887.7,,3929,7433,,"",,
1447353944.7,,3929,7433,,"",,
1447288930.7,,3929,7433,,"",,
1447326109.7,,3929,7433,,"",,
1447279850.7,,3929,7433,,"",,
1447236742.7,,3988,7433,,"",,
1447283836.7,,3988,7433,,"",,
1447236743.7,,3988,7433,,"",,
1447141880.7,,3988,7433,,"",,
1447236744.7,,3988,7433,,"",,
1447179094.7,,3922,7433,,"",,
1447199047.7,,3923,7433,,"",,
1447199046.7,,3923,7433,,"",,
1447165419.7,,3924,7433,,"",,
1447170694.7,,3925,7433,,"",,
1447158132.7,,3925,7433,,"",,
1447281372.7,,3925,7433,,"",,
1447373419.7,,3925,7433,,"",,
1447170696.7,,3925,7433,,"",,
1447274421.7,,3925,7433,,"",,
1447373403.7,,3926,7433,,"",,
1447400421.7,,3926,7433,,"",,
1447314014.7,,3926,7433,,"",,
1447172398.7,,3926,7433,,"",,
1447385931.7,,3926,7433,,"",,
1447373404.7,,3926,7433,,"",,
1447196799.7,,3926,7433,,"",,
1447411580.7,,3926,7433,,"",,
1447158133.7,,3926,7433,,"",,
1447274420.7,,3926,7433,,"",,
1447385930.7,,3926,7433,,"",,
1447172395.7,,3926,7433,,"",,
1447184524.7,,3926,7433,,"",,
1447184523.7,,3926,7433,,"",,
1447400362.7,,3926,7433,,"",,
1447170692.7,,3926,7433,,"",,
1447184700.7,,3927,7433,,"",,
1447373455.7,,3928,7433,,"",,
1447409567.7,,4031,7433,,"",,
1447189161.7,,4031,7433,,"",,
1447400259.7,,4031,7433,,"",,
1447410442.7,,4029,7433,,"",,
1447266606.7,,4029,7433,,"",,
1447302090.7,,4031,7433,,"",,
1447172390.7,,4029,7433,,"",,
1447275928.7,,4031,7433,,"",,
1447275925.7,,4031,7433,,"",,
1447185573.7,,4031,7433,,"",,
1447283605.7,,4029,7433,,"",,
1447275926.7,,4031,7433,,"",,
1447391415.7,,4031,7433,,"",,
1447172389.7,,4029,7433,,"",,
1447172388.7,,4029,7433,,"",,
1447275846.7,,4029,7433,,"",,
1447172386.7,,4029,7433,,"",,
1447172387.7,,4029,7433,,"",,
1447275866.7,,4029,7433,,"",,
1447283602.7,,4031,7433,,"",,
1447238819.7,,4029,7433,,"",,
1447172384.7,,4031,7433,,"",,
1447172381.7,,4031,7433,,"",,
1447373381.7,,4029,7433,,"",,
1447400260.7,,4029,7433,,"",,
1447404968.7,,4029,7433,,"",,
1447404969.7,,4029,7433,,"",,
1447275845.7,,4029,7433,,"",,
1447238821.7,,4031,7433,,"",,
1447281249.7,,4031,7433,,"",,
1447281248.7,,4031,7433,,"",,
1447408304.7,,4029,7433,,"",,
1447275927.7,,4031,7433,,"",,
1447275912.7,,4031,7433,,"",,
1447206136.7,,4030,7433,,"",,
1447389058.7,,4030,7433,,"",,
1447158101.7,,4030,7433,,"",,
1447283554.7,,4030,7433,,"",,
1447275908.7,,4030,7433,,"",,
1447400258.7,,4031,7433,,"",,
1447275929.7,,4031,7433,,"",,
1447283603.7,,4029,7433,,"",,
1447283606.7,,4029,7433,,"",,
1447283604.7,,4029,7433,,"",,
1447275923.7,,4031,7433,,"",,
1447275924.7,,4031,7433,,"",,
1447373375.7,,4030,7433,,"",,
1447389057.7,,4030,7433,,"",,
1447283586.7,,4030,7433,,"",,
1447292290.7,,3929,7433,,"",,
1447310640.7,,3929,7433,,"",,
1447288322.7,,3929,7433,,"",,
1447292291.7,,3929,7433,,"",,
1447360533.7,,3929,7433,,"",,
1447328365.7,,3929,7433,,"",,
1447279008.7,,3929,7433,,"",,
1447310710.7,,3929,7433,,"",,
1447228699.7,,3930,7433,,"",,
1447418238.7,,3931,7433,,"",,
1447377351.7,,3931,7433,,"",,
1447367119.7,,3931,7433,,"",,
1447372981.7,,3931,7433,,"",,
1447145769.7,,3931,7433,,"",,
1447377350.7,,3931,7433,,"",,
1447418239.7,,3931,7433,,"",,
1447410672.7,,3931,7433,,"",,
1447157471.7,,3932,7433,,"",,
1447167432.7,,3932,7433,,"",,
1447408991.7,,3932,7433,,"",,
1447215317.7,,3933,7433,,"",,
1447243692.7,,3933,7433,,"",,
1447243913.7,,3933,7433,,"",,
1447284630.7,,3934,7433,,"",,
1447404676.7,,3934,7433,,"",,
1447377055.7,,3934,7433,,"",,
1447299070.7,,3934,7433,,"",,
1447284629.7,,3935,7433,,"",,
1447366363.7,,3935,7433,,"",,
1447372980.7,,3935,7433,,"",,
1447385494.7,,3935,7433,,"",,
1447155224.7,,3935,7433,,"",,
1447355998.7,,3935,7433,,"",,
1447244523.7,,3936,7433,,"",,
1447211490.7,,3936,7433,,"",,
1447170841.7,,3936,7433,,"",,
1447155225.7,,3936,7433,,"",,
1447228700.7,,3936,7433,,"",,
1447187891.7,,3936,7433,,"",,
1447191300.7,,3936,7433,,"",,
1447227192.7,,3936,7433,,"",,
1447147914.7,,3936,7433,,"",,
1447173873.7,,3936,7433,,"",,
1447163978.7,,3936,7433,,"",,
1447206418.7,,3936,7433,,"",,
1447167256.7,,3936,7433,,"",,
1447221859.7,,3936,7433,,"",,
1447182265.7,,3936,7433,,"",,
1447258967.7,,3937,7433,,"",,
1447182266.7,,3937,7433,,"",,
1447225247.7,,3937,7433,,"",,
1447258860.7,,3937,7433,,"",,
1447147915.7,,3937,7433,,"",,
1447173357.7,,3938,7433,,"",,
1447221951.7,,3938,7433,,"",,
1447222997.7,,3939,7433,,"",,
1447203028.7,,3939,7433,,"",,
1447225246.7,,3939,7433,,"",,
1447407450.7,,3939,7433,,"",,
1447258859.7,,3939,7433,,"",,
1447404685.7,,3939,7433,,"",,
1447364453.7,,3939,7433,,"",,
1447246607.7,,3939,7433,,"",,
1447152364.7,,3940,7433,,"",,
1447213235.7,,3940,7433,,"",,
1447168871.7,,3940,7433,,"",,
1447327935.7,,3940,7433,,"",,
1447327936.7,,3940,7433,,"",,
1447273033.7,,3940,7433,,"",,
1447306530.7,,3940,7433,,"",,
1447306521.7,,3940,7433,,"",,
1447350245.7,,3940,7433,,"",,
1447350250.7,,3940,7433,,"",,
1447286379.7,,3940,7433,,"",,
1447269403.7,,3940,7433,,"",,
1447137091.7,,3940,7433,,"",,
1447189309.7,,3940,7433,,"",,
1447152365.7,,3940,7433,,"",,
1447220739.7,,3941,7433,,"",,
1447346500.7,,3942,7433,,"",,
1447174691.7,,3943,7433,,"",,
1447195863.7,,3943,7433,,"",,
1447162158.7,,3944,7433,,"",,
1447143918.7,,3945,7433,,"",,
1447314126.7,,3945,7433,,"",,
1447260244.7,,3946,7433,,"",,
1447311663.7,,3946,7433,,"",,
1447260245.7,,3947,7433,,"",,
1447206048.7,,3948,7433,,"",,
1447283591.7,,3948,7433,,"",,
1447133054.7,,3948,7433,,"",,
1447389053.7,,3948,7433,,"",,
1447356009.7,,3949,7433,,"",,
1447418568.7,,3949,7433,,"",,
1447292185.7,,3949,7433,,"",,
1447281074.7,,3950,7433,,"",,
1447418575.7,,3951,7433,,"",,
1447292184.7,,3951,7433,,"",,
1447174689.7,,3951,7433,,"",,
1447312662.7,,3952,7433,,"",,
1447406923.7,,3952,7433,,"",,
1447401972.7,,3952,7433,,"",,
1447281000.7,,3953,7433,,"",,
1447367414.7,,3953,7433,,"",,
1447377768.7,,3953,7433,,"",,
1447367413.7,,3953,7433,,"",,
1447377767.7,,3953,7433,,"",,
1447281072.7,,3953,7433,,"",,
1447141982.7,,3953,7433,,"",,
1447174693.7,,3953,7433,,"",,
1447292186.7,,3954,7433,,"",,
1447280990.7,,3955,7433,,"",,
1447377766.7,,3955,7433,,"",,
1447377765.7,,3955,7433,,"",,
1447356011.7,,3955,7433,,"",,
1447418576.7,,3955,7433,,"",,
1447334921.7,,3956,7433,,"",,
1447239936.7,,3957,7433,,"",,
1447377761.7,,3957,7433,,"",,
1447215353.7,,3957,7433,,"",,
1447401977.7,,3958,7433,,"",,
1447239935.7,,3958,7433,,"",,
1447292188.7,,3959,7433,,"",,
1447215352.7,,3959,7433,,"",,
1447174686.7,,3959,7433,,"",,
1447195864.7,,3959,7433,,"",,
1447401976.7,,3959,7433,,"",,
1447239931.7,,3959,7433,,"",,
1447312663.7,,3960,7433,,"",,
1447239933.7,,3961,7433,,"",,
1447239934.7,,3962,7433,,"",,
1447377762.7,,3962,7433,,"",,
1447418573.7,,3963,7433,,"",,
1447356004.7,,3963,7433,,"",,
1447408600.7,,3963,7433,,"",,
1447174688.7,,3964,7433,,"",,
1447292187.7,,3964,7433,,"",,
1447195866.7,,3964,7433,,"",,
1447215351.7,,3964,7433,,"",,
1447215350.7,,3965,7433,,"",,
1447292179.7,,3965,7433,,"",,
1447239932.7,,3965,7433,,"",,
1447334918.7,,3965,7433,,"",,
1447174687.7,,3966,7433,,"",,
1447195865.7,,3966,7433,,"",,
1447418572.7,,3966,7433,,"",,
1447408595.7,,3966,7433,,"",,
1447236708.7,,3966,7433,,"",,
1447236710.7,,3967,7433,,"",,
1447377764.7,,3968,7433,,"",,
1447236709.7,,3968,7433,,"",,
1447141983.7,,3969,7433,,"",,
1447377769.7,,3969,7433,,"",,
1447356013.7,,3969,7433,,"",,
1447401973.7,,3970,7433,,"",,
1447195860.7,,3970,7433,,"",,
1447281073.7,,3970,7433,,"",,
1447154371.7,,3971,7433,,"",,
1447369856.7,,3972,7433,,"",,
1447239930.7,,3972,7433,,"",,
1447388773.7,,3972,7433,,"",,
1447239929.7,,3972,7433,,"",,
1447154372.7,,3973,7433,,"",,
1447195862.7,,3974,7433,,"",,
1447174690.7,,3974,7433,,"",,
1447418570.7,,3976,7433,,"",,
1447338995.7,,3976,7433,,"",,
1447418569.7,,3976,7433,,"",,
1447406922.7,,3976,7433,,"",,
1447356010.7,,3976,7433,,"",,
1447334919.7,,3976,7433,,"",,
1447195861.7,,3975,7433,,"",,
1447281075.7,,3975,7433,,"",,
1447312661.7,,3975,7433,,"",,
1447418571.7,,3976,7433,,"",,
1447174692.7,,3975,7433,,"",,
1447377759.7,,3976,7433,,"",,
1447377760.7,,3976,7433,,"",,
1447174700.7,,3976,7433,,"",,
1447401974.7,,3977,7433,,"",,
1447334920.7,,3977,7433,,"",,
1447280998.7,,3977,7433,,"",,
1447401975.7,,3977,7433,,"",,
1447356012.7,,3977,7433,,"",,
1447280999.7,,3977,7433,,"",,
1447292182.7,,3978,7433,,"",,
1447215349.7,,3978,7433,,"",,
1447292183.7,,3978,7433,,"",,
1447141981.7,,3978,7433,,"",,
1447377763.7,,3978,7433,,"",,
1447367375.7,,3979,7433,,"",,
1447396243.7,,3979,7433,,"",,
1447292180.7,,3980,7433,,"",,
1447215348.7,,3980,7433,,"",,
1447292181.7,,3980,7433,,"",,
1447141980.7,,3980,7433,,"",,
1447377757.7,,3980,7433,,"",,
1447377758.7,,3980,7433,,"",,
1447356008.7,,3980,7433,,"",,
1447284945.7,,3981,7433,,"",,
1447369858.7,,3982,7433,,"",,
1447418574.7,,3983,7433,,"",,
1447173716.7,,3984,7433,,"",,
1447173717.7,,3984,7433,,"",,
1447373446.7,,3984,7433,,"",,
1447403034.7,,3984,7433,,"",,
1447172403.7,,3984,7433,,"",,
1447172392.7,,3984,7433,,"",,
1447258796.7,,3984,7433,,"",,
1447373389.7,,3984,7433,,"",,
1447296140.7,,3984,7433,,"",,
1447266823.7,,3984,7433,,"",,
1447389182.7,,3984,7433,,"",,
1447183407.7,,3984,7433,,"",,
1447373366.7,,3985,7433,,"",,
1447385815.7,,3986,7433,,"",,
1447283548.7,,3986,7433,,"",,
1447390880.7,,3986,7433,,"",,
1447405701.7,,3986,7433,,"",,
1447173726.7,,3987,7433,,"",,
1447195158.7,,3987,7433,,"",,
1447172399.7,,3987,7433,,"",,
1447195163.7,,3987,7433,,"",,
1447191812.7,,3987,7433,,"",,
1447265651.7,,3987,7433,,"",,
1447373400.7,,3987,7433,,"",,
1447165378.7,,4039,7433,,"",,
1447232843.7,,4039,7433,,"",,
1447172394.7,,4039,7433,,"",,
1447269531.7,,4039,7433,,"",,
1447232841.7,,4039,7433,,"",,
1447174704.7,,4039,7433,,"",,
1447261830.7,,4039,7433,,"",,
1447373421.7,,4039,7433,,"",,
1447267058.7,,4039,7433,,"",,
1447232842.7,,4039,7433,,"",,
1447173722.7,,4039,7433,,"",,
1447232854.7,,4039,7433,,"",,
1447373430.7,,4039,7433,,"",,
1447261844.7,,4039,7433,,"",,
1447189165.7,,4031,7433,,"",,
1447275865.7,,4029,7433,,"",,
1447172380.7,,4029,7433,,"",,
1447392318.7,,4030,7433,,"",,
1447230812.7,,4030,7433,,"",,
1447172379.7,,4031,7433,,"",,
1447189173.7,,4029,7433,,"",,
1447189168.7,,4031,7433,,"",,
1447175617.7,,4029,7433,,"",,
1447189167.7,,4030,7433,,"",,
1447158099.7,,4031,7433,,"",,
1447172385.7,,4031,7433,,"",,
1447172419.7,,4032,7433,,"",,
1447211342.7,,4032,7433,,"",,
1447247247.7,,4034,7433,,"",,
1447173720.7,,4034,7433,,"",,
1447172434.7,,4033,7433,,"",,
